isin,words_pos,words_neg,words_uncertain,words_complex,chars,words,fog,flesch,difficult_words,smog,nums,tables,imgsize,year,start,end,Sustainability_Page_Count,company,country,auditor,SASB_industry,market_cap_2024,Market_Cap_Cat,words_pos_500,words_neg_500,nums_500,tables_500,imgsize_500,abs_affected,abs_biodiversity,abs_climate,abs_conduct,abs_consumers,abs_governance,abs_oth,abs_ownworkforce,abs_pollution,abs_waste,abs_water,abs_workersvalchain,rel_affected,rel_biodiversity,rel_climate,rel_conduct,rel_consumers,rel_governance,rel_ownworkforce,rel_pollution,rel_waste,rel_water,rel_workersvalchain,imgsize_sum,boilergrams,imgsize_pages,imgsize_words500,imgsize_pages_words500,boiler_500,fog_avg,num_o_seit,num_o_seit_500
DE0006202005,533.0,621.0,518.0,50.0,403761.0,59523.0,2336.54,186.67,15413.0,1889.0,1410.0,53.0,0.0,208472.0,10609.0,21115.0,103.0,Salzgitter,Germany,EY,Iron & Steel Producers,886900179.69,1.0,4.477260890748114,5.216470944004838,11.844161080590696,0.4452060548023452,0.0,1077.0,1451.0,3212.0,494.0,2142.0,7742.0,3151.0,5024.0,686.0,2993.0,675.0,2437.0,0.03855654602083557,0.05194572727598181,0.11498943901478538,0.017685175240754664,0.0766834926431103,0.27716321197150323,0.17985894819747253,0.024558765617728136,0.10714924999105001,0.024164966169047362,0.087244477857731,0.0,166.0,0.0,0.0,0.0,1.3944189640979117,22.68485436893204,1307.0,10.978949313710666
DE0006219934,426.0,507.0,509.0,71.0,302964.0,45972.0,2030.29,-435.5,11240.0,1093.4,1866.0,52.0,0.0,151800.0,2700.0,8250.0,75.0,Jungheinrich,Germany,PwC,Industrial Machinery & Goods,1275035136.0,1.0,4.633255024797703,5.51422605063952,20.294962150874444,0.5655616462194379,0.0,620.0,996.0,2908.0,521.0,2283.0,5245.0,1281.0,2306.0,75.0,3105.0,437.0,2334.0,0.029764762361977917,0.04781565050408065,0.13960633701392222,0.02501200192030725,0.10960153624579932,0.2518002880460874,0.11070571291406625,0.003600576092174748,0.14906385021603458,0.02097935669707153,0.11204992798847815,0.0,185.0,0.0,0.0,0.0,2.0120943182806927,27.070533333333334,1791.0,19.47924823805795
DE0006223407,779.0,584.0,532.0,110.0,376146.0,61957.0,2156.91,5046.7,12764.0,1999.4,12641.0,3.0,4.560152743568308,297528.0,16758.0,38220.0,147.0,ProCredit Holding,Germany,BDO,Commercial Banks,470701670.05,1.0,6.2866181383863005,4.712946075503979,102.01430024048938,0.0242103394289587,0.0368009485898954,948.0,827.0,2221.0,598.0,1609.0,7147.0,2201.0,2949.0,205.0,2819.0,324.0,1222.0,0.04542623029373712,0.03962815659590781,0.10642579903205712,0.02865494273803249,0.07710000479179645,0.3424696918874886,0.14131007714792276,0.009823182711198428,0.1350807417700896,0.015525420480138004,0.058555752551631604,0.0,182.0,0.0,0.0,0.0,1.4687605920235,14.672857142857142,12494.0,100.8279936084704
DE0006599905,1293.0,1386.0,914.0,264.0,689361.0,104974.0,4093.33,783.76,26252.0,3287.7,1951.0,16.0,2.4542525582174304,390632.0,20072.0,57128.0,193.0,Merck,Germany,Deloitte,Biotechnology & Pharmaceuticals,62966480097.0,5.0,6.158667860613104,6.601634690494789,9.292777259130832,0.0762093470764189,0.0116898115638988,2875.0,2540.0,4383.0,512.0,5446.0,10318.0,2422.0,8052.0,1755.0,5892.0,982.0,6731.0,0.05809723962332781,0.05132764822374005,0.08857050478923331,0.01034636058683264,0.11005132764822374,0.20850341510730308,0.1627126864163602,0.03546457583963141,0.11906397769065999,0.019843996281776664,0.13601826779291112,2.4542525582174304,271.0,0.0127163344985359,0.0116898115638988,6.0568971833672666e-05,1.2907958161068454,21.20896373056995,1758.0,8.373502010021529
DE0006602006,940.0,1012.0,614.0,244.0,558326.0,88283.0,3753.6,1032.24,20844.0,2760.1,3864.0,82.0,1.521409410251606,348128.0,10492.0,39904.0,172.0,GEA,Germany,PwC,Industrial Machinery & Goods,8167307297.8,3.0,5.323788271807709,5.731567799010002,21.88416795985637,0.4644155726470554,0.0086166612499099,1796.0,1874.0,4424.0,666.0,3393.0,7695.0,1737.0,7084.0,471.0,4397.0,1359.0,6942.0,0.044786913044562476,0.04673200169571831,0.1103214383681205,0.0166080646367921,0.08461135632527868,0.19189047654671954,0.1766539487793322,0.011745343008902521,0.10964813845041271,0.03388942919129199,0.173112889952869,1.521409410251606,240.0,0.0088454035479744,0.0086166612499099,5.009686773203479e-05,1.359265090674309,21.823255813953487,3692.0,20.91002797820645
DE0006969603,917.0,1138.0,613.0,220.0,459695.0,67957.0,3761.74,-885.6899999999999,18947.0,2433.3,2698.0,96.0,2.402852630349801,291456.0,7488.0,28080.0,144.0,Puma ,Germany,KPMG,Apparel  Accessories & Footwear,6834236114.5,3.0,6.746913489412424,8.372941713142135,19.85078799829304,0.7063290021631327,0.0176792135493753,1788.0,1423.0,3151.0,652.0,2490.0,6903.0,1136.0,5340.0,1049.0,3310.0,1030.0,8100.0,0.05074355772505392,0.04038483369281417,0.08942558746736293,0.018503802928822796,0.07066636394596436,0.19590759450561926,0.1515495515949597,0.029770689067998637,0.09393801793620161,0.029231467817005335,0.2298785333181973,2.402852630349801,209.0,0.0166864765996513,0.0176792135493753,0.0001227723163151,1.53773709845932,26.123194444444444,2554.0,18.79129449504834
DE0007030009,354.0,507.0,427.0,86.0,282762.0,43500.0,2267.71,-1995.76,10340.0,901.4,1137.0,53.0,0.1919867366291568,123464.0,5551.0,9211.0,61.0,Rheinmetall,Germany,Deloitte,Aerospace & Defence,27636312920.0,4.0,4.068965517241379,5.827586206896552,13.06896551724138,0.6091954022988506,0.0022067440991857,958.0,624.0,1916.0,405.0,1648.0,5894.0,1351.0,3956.0,305.0,825.0,472.0,2732.0,0.04854319736508741,0.03161895110210286,0.09708639473017482,0.020521915378768685,0.08350646060298961,0.2986572080060806,0.20045604256397265,0.015454775779072713,0.04180390169749176,0.023916898910564987,0.13843425386369396,0.1919867366291568,286.0,0.0031473235512976,0.0022067440991857,3.617613277353623e-05,3.2873563218390807,37.1755737704918,1076.0,12.367816091954024
DE0007037129,385.0,475.0,380.0,69.0,304333.0,47410.0,2629.27,195.83000000000004,12168.0,1878.1,2494.0,76.0,0.0057672150608818,228712.0,8362.0,21018.0,113.0,RWE,Germany,Deloitte,Electric Utilities & Power Generators,,,4.060324825986079,5.009491668424383,26.30246783379034,0.8015186669479013,6.082277009999789e-05,777.0,2236.0,3327.0,733.0,1048.0,6139.0,1004.0,2142.0,129.0,2328.0,688.0,2148.0,0.03581470384881309,0.10306522240147499,0.1533533072136437,0.033786586771145426,0.04830606130444803,0.2829684259045863,0.0987324268264577,0.005946070523162019,0.1073058308365983,0.03171237612353077,0.09900898824613967,0.0057672150608818,169.0,5.103730142373274e-05,6.082277009999789e-05,5.382546026548485e-07,1.782324404134149,23.26787610619469,2381.0,25.11073613161781
DE0007100000,753.0,784.0,617.0,193.0,494711.0,72924.0,4242.71,-2652.74,18589.0,2473.4,1658.0,38.0,0.0,293480.0,16240.0,37120.0,145.0,Mercedes-Benz,Germany,PwC,Automobiles,49280112100.0,5.0,5.162909330261642,5.375459382370686,11.367999561186988,0.2605452251659261,0.0,1822.0,1831.0,4695.0,803.0,2530.0,9386.0,1730.0,4209.0,446.0,3268.0,1118.0,5125.0,0.05171288280873045,0.051968325149717595,0.1332557545482928,0.022791133312519512,0.07180768029971901,0.266397979167258,0.11946186813498709,0.012658587120029518,0.09275395226066471,0.03173161524706951,0.14546022195101183,0.0,213.0,0.0,0.0,0.0,1.4604245515879544,29.26006896551724,1513.0,10.373813833580163
DE0007164600,658.0,665.0,389.0,272.0,397264.0,60505.0,2518.1,481.21,15175.0,2064.1,1499.0,118.0,0.6832535573512655,230736.0,13338.0,26220.0,114.0,SAP,Germany,BDO,Software & IT Services,285368500789.0,5.0,5.437567143211305,5.495413602181638,12.387405999504171,0.9751260226427568,0.0056462569816648,2408.0,1075.0,3293.0,625.0,3296.0,5841.0,1121.0,7407.0,77.0,1262.0,465.0,3838.0,0.08138709568391524,0.03633352485889073,0.11129888126542062,0.021124142359820193,0.11140027714874776,0.19741778483793557,0.2503464359347011,0.0026024943387298475,0.04265386825294893,0.01571636191570622,0.12971913340318383,0.6832535573512655,172.0,0.0059934522574672,0.0056462569816648,4.9528570014604085e-05,1.4213701346996117,22.08859649122807,1385.0,11.445335096273034
DE0007165631,305.0,592.0,371.0,48.0,261975.0,39132.0,1874.47,991.62,9578.0,1845.6,1553.0,64.0,0.0,202400.0,11100.0,21000.0,100.0,Sartorius,Germany,PwC,Medical Equipment & Supplies,7754190521.0,3.0,3.89706633956864,7.564141878769294,19.84309516508229,0.8177450679750589,0.0,658.0,543.0,2160.0,300.0,1143.0,5163.0,1354.0,3470.0,476.0,1857.0,514.0,1941.0,0.036104252400548695,0.029794238683127573,0.11851851851851852,0.01646090534979424,0.06271604938271605,0.28329218106995885,0.19039780521262004,0.026117969821673526,0.10189300411522634,0.028203017832647462,0.10650205761316872,0.0,249.0,0.0,0.0,0.0,3.1815394050904637,18.7447,1453.0,18.565368496371256
DE0007664039,1115.0,1420.0,902.0,240.0,807820.0,122800.0,4900.43,2471.38,29875.0,3982.1,2925.0,71.0,5.443211622194398,485760.0,55200.0,112560.0,240.0,Volkswagen,Germany,EY,Automobiles,19006823578.0,4.0,4.539902280130293,5.781758957654724,11.909609120521171,0.2890879478827362,0.0221629137711498,3543.0,4236.0,8381.0,1484.0,4295.0,10369.0,3372.0,8000.0,2027.0,6424.0,1873.0,8301.0,0.06011911832080498,0.07187823460539935,0.14221234282999337,0.0251811379023637,0.07287937148965774,0.17594556530297117,0.13574737413673155,0.03439499092189435,0.10900514143179543,0.03178185396976227,0.14085486908862607,5.443211622194398,188.0,0.0226800484258099,0.0221629137711498,9.234547404645762e-05,0.7654723127035831,20.418458333333334,2685.0,10.932410423452769
DE0008232125,1070.0,1097.0,1124.0,217.0,589314.0,87973.0,3461.12,-827.9599999999999,21622.0,2532.0,1755.0,15.0,0.0256827983799295,271216.0,13400.0,31222.0,134.0,Deutsche Lufthansa,Germany,EY,Airlines,7661312065.2,3.0,6.081411342116331,6.234867516169734,9.97465131347118,0.0852534300296681,0.0001459697769766,1861.0,1180.0,5133.0,1489.0,4673.0,10436.0,2448.0,6342.0,694.0,3380.0,922.0,6527.0,0.04364753617749842,0.02767549311630743,0.12038839505593733,0.03492271970354387,0.10959964350212258,0.244763937425241,0.14874404859628962,0.01627694256162488,0.07927387011281281,0.02162441072308089,0.1530830030255412,0.0256827983799295,393.0,0.000191662674477,0.0001459697769766,1.0893266938554203e-06,2.2336398667773065,25.82925373134328,1621.0,9.213054005206144
DE0008404005,933.0,1241.0,1164.0,310.0,660527.0,97919.0,2423.55,907.62,22032.0,2418.7,2625.0,129.0,0.3356489534379518,269192.0,7315.0,24871.0,133.0,Allianz,Germany,PwC,Insurance,118213174770.0,5.0,4.764141790663712,6.336870270325473,13.403935906208194,0.6587077073908026,0.0017139112605212,2592.0,2142.0,10179.0,1697.0,4479.0,14827.0,2815.0,4577.0,366.0,2044.0,1237.0,3237.0,0.05471009139455854,0.045211811638558794,0.21485108808071426,0.03581906832429238,0.09453954450471748,0.3129577643160183,0.09660805876269075,0.007725267534879794,0.04314329738058552,0.02610971568482597,0.06832429237815818,0.3356489534379518,219.0,0.0025236763416387,0.0017139112605212,1.2886550830986507e-05,1.1182712241750836,18.22218045112782,2492.0,12.724803153626976
DE0008430026,525.0,712.0,773.0,127.0,429169.0,65433.0,3447.56,-2967.7,14042.0,1882.6,2146.0,71.0,0.0935167500289676,208472.0,6283.0,16789.0,103.0,Munich Re,Germany,EY,Insurance,66261146609.0,5.0,4.011737196827289,5.440679779316247,16.398453379793068,0.542539697094738,0.0007145992849859,1032.0,1940.0,4422.0,1385.0,2716.0,10269.0,1825.0,3462.0,92.0,762.0,417.0,3229.0,0.03471708268855547,0.0652627329610442,0.14875866245038014,0.046592208840745476,0.09136782614546189,0.3454551571015273,0.11646370180986342,0.003094933728049519,0.025634125008410145,0.01402812352822445,0.10862544573773801,0.0935167500289676,220.0,0.0009079296119317,0.0007145992849859,6.937857135785644e-06,1.6811089205752447,33.47145631067961,2043.0,15.611388748796475
DE000A0D6554,751.0,941.0,494.0,121.0,420798.0,61325.0,3610.84,-1780.97,17016.0,2111.8,1717.0,61.0,2.9650204614273283,263120.0,11830.0,28600.0,130.0,Nordex,Germany,KPMG,Wind Technology & Project Developers,2758596407.5,2.0,6.123114553607827,7.672238075825519,13.999184671830411,0.4973501834488381,0.0241746470560727,1813.0,1399.0,3830.0,631.0,1501.0,8390.0,1472.0,5377.0,535.0,2871.0,1110.0,3363.0,0.05882543802725503,0.04539260220635951,0.12426995457495132,0.02047371836469825,0.04870214146658014,0.27222582738481504,0.17446463335496432,0.01735885788449059,0.09315379623621026,0.036015574302401036,0.1091174561972745,1.964499169171396,324.0,0.0151115320705492,0.0160171151175817,0.0001232085778275,2.64166326946596,27.77569230769231,1587.0,12.939258051365671
DE000A0D9PT0,667.0,812.0,493.0,75.0,391737.0,58397.0,2643.41,-663.4699999999999,14807.0,1775.9,1749.0,15.0,0.0,208472.0,11433.0,21939.0,103.0,MTU Aero Engines,Germany,KPMG,Aerospace & Defence,17928472704.0,4.0,5.710909807010634,6.952411938969468,14.975084336524136,0.1284312550302241,0.0,904.0,1222.0,4058.0,560.0,2432.0,7656.0,1372.0,5383.0,93.0,1501.0,653.0,4046.0,0.03171039708152098,0.04286516065665778,0.1423460081380665,0.01964360881156167,0.0853093868387821,0.2685561947523502,0.1888241897011365,0.0032622421776343485,0.05265188718956083,0.022905850989196015,0.14192507366353305,0.0,272.0,0.0,0.0,0.0,2.328886757881398,25.66417475728155,1646.0,14.093189718649931
DE000A0WMPJ6,440.0,330.0,299.0,53.0,227100.0,35057.0,2110.11,203.65,8751.0,1341.7,1579.0,62.0,4.005606337231409,176088.0,10005.0,17487.0,87.0,AIXTRON,Germany,KPMG,Semiconductors,1775228997.9,2.0,6.275494195167869,4.706620646375902,22.52046666856833,0.8842741820463815,0.0571299075395985,790.0,697.0,1521.0,504.0,960.0,4314.0,855.0,3714.0,222.0,640.0,408.0,2273.0,0.04924266035030855,0.04344573957489248,0.09480770429470797,0.03141557065386773,0.059839182197843295,0.2689023250015583,0.23150283612790626,0.013837810883251263,0.03989278813189553,0.0254316524340834,0.14168173034968523,0.0041941901439396,229.0,4.820908211424828e-05,5.981958159482557e-05,6.875813976416731e-07,3.266109478848732,24.254137931034485,1492.0,21.279630316341954
DE000A12DM80,393.0,357.0,289.0,50.0,206032.0,31250.0,1460.77,-248.01000000000008,7782.0,948.9,1058.0,29.0,0.1729297213546165,111320.0,2805.0,5775.0,55.0,Scout24,Germany,PwC,Internet Media & Services,6395763911.6,3.0,6.288,5.712,16.928,0.464,0.0027668755416738,511.0,483.0,2246.0,488.0,1685.0,4314.0,775.0,3230.0,127.0,422.0,208.0,1082.0,0.03453636117869695,0.03264395782643958,0.15179778318464449,0.032981886996485535,0.11388213030548797,0.2915652879156529,0.2183022438496891,0.008583400919167343,0.028521221951878888,0.014057853473911868,0.0731278723979454,0.1729297213546165,256.0,0.0031441767519021,0.0027668755416738,5.0306828030433895e-05,4.096,26.559454545454543,1003.0,16.048
DE000A1DAHH0,341.0,430.0,243.0,127.0,219218.0,33329.0,1371.86,346.04,8136.0,964.0,2030.0,49.0,0.0,123464.0,6283.0,9943.0,61.0,Brenntag,Germany,Deloitte,Chemicals,8651192623.0,3.0,5.115665036454739,6.450838609019172,30.453959014671906,0.735095562423115,0.0,513.0,395.0,1471.0,313.0,1296.0,3498.0,1097.0,2956.0,734.0,1815.0,664.0,1627.0,0.03356890459363958,0.025847402172490513,0.09625703441957859,0.020481612354403874,0.08480565371024736,0.22889674126423243,0.19343017929590367,0.04803036251799503,0.118767177071064,0.04344981023426253,0.10646512236618244,0.0,159.0,0.0,0.0,0.0,2.3853100903117403,22.48950819672131,1969.0,29.5388400492064
DE000A1EWWW0,1359.0,1781.0,918.0,297.0,696859.0,104031.0,4642.62,1095.37,28720.0,4030.5,3051.0,96.0,16.392122276585855,441232.0,30520.0,77826.0,218.0,adidas,Germany,PwC,Apparel  Accessories & Footwear,43768693984.0,5.0,6.531706895060126,8.55994847689631,14.66389826109525,0.4614009285693687,0.0787847962462432,3555.0,1904.0,2735.0,822.0,4726.0,9591.0,3761.0,9284.0,934.0,4331.0,978.0,10937.0,0.07138984276161214,0.03823523505432054,0.05492298732855393,0.016507018495090064,0.09490531558125992,0.19260196397373336,0.1864369339518445,0.018756149968873627,0.08697311082996968,0.01963973733357431,0.21963170472116794,13.392365296716502,263.0,0.0614328683335619,0.064367185246304,0.0002952623176435,1.2640462938931665,21.296422018348625,2833.0,13.616133652468974
