isin,words_pos,words_neg,words_uncertain,words_complex,chars,words,fog,flesch,difficult_words,smog,nums,tables,imgsize,year,start,end,Sustainability_Page_Count,company,country,auditor,SASB_industry,market_cap_2024,Market_Cap_Cat,words_pos_500,words_neg_500,nums_500,tables_500,imgsize_500,abs_affected,abs_biodiversity,abs_climate,abs_conduct,abs_consumers,abs_governance,abs_oth,abs_ownworkforce,abs_pollution,abs_waste,abs_water,abs_workersvalchain,rel_affected,rel_biodiversity,rel_climate,rel_conduct,rel_consumers,rel_governance,rel_oth,rel_ownworkforce,rel_pollution,rel_waste,rel_water,rel_workersvalchain,abs_oenworkforce,rel_oenworkforce
FR0010307819,1090.0,1127.0,810.0,196.0,608257.0,93004.0,3156.57,2104.98,22240.0,2947.8,5316.0,153.0,0.0,321816.0,15423.0,40545.0,159.0,Legrand,France,PwC & Forvis Mazars,Electrical & Electronic Equipment,25518298265.0,4.0,5.859963012343555,6.058879187991914,28.57941593909939,0.8225452668702421,0.0,2663.0,1143.0,5062.0,546.0,3624.0,9461.0,1751.0,8789.0,517.0,3436.0,1348.0,6271.0,0.0596937974938916,0.0256214834906189,0.1134697720293201,0.0122391338459124,0.0812355697025397,0.212077738674318,0.039250409091928,0.1970141893255027,0.0115890699603236,0.0770213624442402,0.0302167626818497,0.1405707112595548,0.0,0.0
FR0010386334,931.0,1363.0,734.0,67.0,701451.0,106110.0,3977.44,1733.48,26899.0,3583.8,4662.0,111.0,0.2593057096616433,386584.0,12033.0,48323.0,191.0,Clariane,France,Forvis Mazars,Health Care Delivery,691230057.67,1.0,4.386956931486194,6.422580341155405,21.96776929601357,0.5230421260955612,0.0012218721593706,6445.0,2346.0,4437.0,458.0,4341.0,11564.0,1797.0,13189.0,277.0,2919.0,1331.0,4204.0,0.1209011780595783,0.0440084039918961,0.0832332858107601,0.0085915810009754,0.0814324304044421,0.2169280408193892,0.033709762137015,0.2474112703534178,0.0051962182036467,0.0547572596983567,0.0249681098521797,0.0788624596683424,0.0,0.0
FR0010451203,1223.0,1679.0,1228.0,393.0,765053.0,117247.0,2654.34,2993.71,27121.0,2846.8,4825.0,135.0,4.189109905897095,315744.0,33540.0,57720.0,156.0,Rexel,France,PwC & KPMG,Industrial Machinery & Goods,7522265753.2,3.0,5.215485257618532,7.160097912952996,20.576219434185948,0.5757076940134929,0.0178644652140229,3690.0,1834.0,7660.0,1206.0,4617.0,15271.0,2180.0,10192.0,109.0,1469.0,801.0,8254.0,0.0644170172651572,0.0320164795838206,0.133722046680516,0.0210533666183684,0.0805998289195747,0.2665886912347467,0.0380566660265698,0.1779236422673393,0.0019028333013284,0.0256446066023078,0.0139832061868268,0.1440916153134437,0.0,0.0
FR0010533075,899.0,1590.0,984.0,140.0,680814.0,106368.0,3844.0,1220.11,25937.0,2912.3,3912.0,226.0,2.7534056815393706,329912.0,40261.0,66667.0,163.0,Getlink,France,KPMG & Forvis Mazars,Rail Transportation,8634353291.3,3.0,4.225895006016847,7.474052346570398,18.38898916967509,1.062349578820698,0.0129428290535657,2246.0,2066.0,6116.0,765.0,7170.0,10437.0,1900.0,8821.0,1793.0,2702.0,2065.0,5760.0,0.0433247815435659,0.039852626299647,0.1179761192878223,0.0147566597866553,0.138307517216103,0.2013271348932312,0.0366505275746995,0.1701548967033815,0.0345865241797033,0.0521209081614938,0.0398333365482918,0.1111089678054049,0.0,0.0
FR0010667147,862.0,1128.0,1045.0,248.0,631589.0,94230.0,2898.2,2274.44,22798.0,2853.9,4766.0,62.0,0.0086972344429897,313720.0,39370.0,63240.0,155.0,Coface,France,Deloitte,Insurance,2223009705.9,2.0,4.573914889101135,5.985354982489652,25.289186034171703,0.3289822774063461,4.614896764825268e-05,2203.0,1798.0,6944.0,1665.0,2985.0,12297.0,2790.0,11249.0,40.0,1063.0,1092.0,2535.0,0.0472128758492102,0.038533250466128,0.1488180707657358,0.0356829043526713,0.0639720537493838,0.263539144038919,0.0597929748612331,0.2410792739118321,0.0008572469514155,0.0227813377338676,0.0234028417736439,0.0543280255459591,0.0,0.0
FR0011040500,1174.0,863.0,371.0,103.0,417573.0,58770.0,1888.76,579.8,17056.0,2054.9,2156.0,22.0,1.721282911734321,208472.0,6283.0,16789.0,103.0,74Software,France,ACA Nexia & Forvis Mazars,Software & IT Services,831633832.65,1.0,9.988089161136632,7.342181385060405,18.34269184958312,0.1871703249957461,0.0146442309999516,2046.0,713.0,2364.0,539.0,5784.0,6973.0,713.0,9181.0,171.0,1326.0,309.0,2160.0,0.0633848632237677,0.0220886644567675,0.0732364695312742,0.0166981628922829,0.1791877071780414,0.2160228012020199,0.0220886644567675,0.2844264072616871,0.0052975618823383,0.0410793395086588,0.0095727872610675,0.0669165711453266,0.0,0.0
FR0011476928,812.0,1093.0,727.0,87.0,538064.0,82254.0,2827.16,1712.71,19699.0,2498.2,3467.0,44.0,0.296528372357031,279312.0,5934.0,24840.0,138.0,Fnac Darty,France,KPMG & Deloitte,Multiline and Specialty Retailers & Distributors,855564636.81,1.0,4.935930167529846,6.644053784618377,21.074962919736425,0.2674641962700902,0.0018025164269034,1393.0,1486.0,4741.0,919.0,4500.0,9331.0,1475.0,7118.0,270.0,4038.0,1342.0,4642.0,0.0337656041691916,0.0360198763786207,0.1149194037086413,0.0222760877469397,0.1090776875530238,0.2261786450127257,0.0357532420312689,0.1725366622227608,0.0065446612531814,0.0978790449642467,0.032529390376924,0.1125196945824748,0.0,0.0
FR0011981968,913.0,1303.0,545.0,260.0,488767.0,72709.0,2253.26,1728.61,18640.0,2232.2,3585.0,78.0,1.3335062018616302,255024.0,8946.0,24696.0,126.0,Worldline,France,Deloitte,Software & IT Services,2488713182.5,2.0,6.278452461180872,8.960376294544004,24.653069083607257,0.5363847666726265,0.0091701591402827,2523.0,1355.0,3883.0,1695.0,3884.0,7734.0,1388.0,8147.0,162.0,1514.0,500.0,4236.0,0.0681505091704708,0.0366008481672564,0.1048864158180492,0.045784824829151,0.1049134275141136,0.2089084573620377,0.0374922341373814,0.2200642878366332,0.0043758947624321,0.0408957078414953,0.0135058480321979,0.1144215445287809,0.0,0.0
FR0013154002,316.0,563.0,353.0,49.0,252827.0,37915.0,1648.98,1018.31,9196.0,1690.1,1669.0,65.0,0.0,186208.0,7268.0,15640.0,92.0,Sartorius Stedim Biotech,France,PwC,Medical Equipment & Supplies,19006765181.0,4.0,4.167216141368852,7.42450217591982,22.0097586707108,0.8571805354081499,0.0,643.0,478.0,2013.0,241.0,1144.0,4491.0,1180.0,3606.0,399.0,1822.0,496.0,2062.0,0.0346164199192463,0.0257335127860026,0.108371467025572,0.0129744279946164,0.0615881561238223,0.2417765814266487,0.0635262449528936,0.1941318977119784,0.0214804845222072,0.0980888290713324,0.0267025572005383,0.1110094212651413,0.0,0.0
FR0013326246,1221.0,912.0,732.0,168.0,614493.0,92745.0,2936.41,1618.52,23008.0,2679.2,5126.0,133.0,0.0014323904634544,297528.0,19845.0,41307.0,147.0,Unibail-Rodamco-Westfield (URW),France,KPMG & Deloitte,Real Estate,10737115785.0,3.0,6.58256509784894,4.916707100113213,27.634912933311767,0.7170197854331769,7.722197765132351e-06,4016.0,3689.0,6654.0,841.0,2355.0,10506.0,2064.0,6051.0,238.0,3692.0,1775.0,4712.0,0.0861932049878737,0.0791749833666001,0.1428111518897688,0.0180499216620522,0.0505440731440345,0.2254845148412851,0.0442984997746442,0.129869293670723,0.0051080634430064,0.0792393707209237,0.0380958513081364,0.1011310711909514,0.0,0.0
FR0013333432,476.0,500.0,325.0,39.0,329454.0,53049.0,1437.95,2000.23,12108.0,1359.2,3206.0,136.0,3.7438711731321614,170016.0,5292.0,12264.0,84.0,Thermador Groupe,France,KPMG,Multiline and Specialty Retailers & Distributors,684482943.24,1.0,4.486418217120021,4.712624177647081,30.217346227073083,1.281833776320006,0.0352869156169971,810.0,1329.0,2680.0,422.0,1537.0,5298.0,1149.0,4936.0,152.0,2768.0,570.0,2321.0,0.0337894209911563,0.0554396796262306,0.1117970966127148,0.0176038711830468,0.0641164692140831,0.2210078424828967,0.0479309194059736,0.2059068913732688,0.0063407308526614,0.1154680460537293,0.0237777406974803,0.0968212915067578,0.0,0.0
FR0013383502,460.0,637.0,839.0,273.0,406020.0,66303.0,3456.04,-2767.1,13225.0,1948.8,3600.0,112.0,0.0050370969224249,220616.0,6213.0,17985.0,109.0,HSBC Continental Europe,France,PwC,Commercial Banks,,,3.4689229748276853,4.803704206446164,27.14809284647753,0.8446073330015234,3.798543747963818e-05,1703.0,1399.0,2267.0,1196.0,2322.0,9235.0,2774.0,3556.0,131.0,2337.0,459.0,1426.0,0.059121680263843,0.048567956951918,0.0787016143030723,0.0415205693455997,0.0806110050338482,0.3206040617948273,0.0963027252213157,0.1234507897934386,0.0045478215587571,0.0811317479604235,0.0159347335532025,0.0495052942197535,0.0,0.0
FR0014003TT8,1238.0,867.0,759.0,168.0,610044.0,89889.0,3617.3,263.13,23761.0,3208.6,4384.0,44.0,1.608025072567648,333960.0,10230.0,37290.0,165.0,Dassault Systèmes,France,PwC,Software & IT Services,45527172046.0,5.0,6.886270845153468,4.822614557954811,24.385631167328597,0.2447462982122395,0.0089445041805318,1866.0,2084.0,4723.0,572.0,3976.0,12634.0,1421.0,9623.0,84.0,3021.0,1127.0,4401.0,0.040982166388474,0.0457700079065272,0.1037292453658965,0.012562593340947,0.0873232012650443,0.2774751822893789,0.0312088201704295,0.2113458666432399,0.0018448563647544,0.0663489414038478,0.0247518228937889,0.096657295967671,0.0,0.0
FR001400AJ45,758.0,1110.0,666.0,159.0,493699.0,74069.0,2569.35,2220.48,19601.0,2576.1,2950.0,146.0,1.5809693381428795,285384.0,24111.0,43851.0,141.0,Michelin,France,Deloitte & PwC,Auto Parts,23360480933.0,4.0,5.116850504259542,7.493013271409091,19.913864099690823,0.9855675113745292,0.0106722740832391,2060.0,2670.0,5360.0,407.0,2924.0,6990.0,1239.0,3721.0,1317.0,4115.0,1615.0,4765.0,0.0554016620498614,0.0718070085791894,0.1441518973724551,0.0109458623564532,0.0786380872979587,0.1879891348196756,0.0333216792620283,0.1000726138289003,0.035419412096926,0.1106688540462039,0.0434338272866632,0.1281499610036844,0.0,0.0
FR001400EHH1,1955.0,3206.0,1944.0,306.0,1213316.0,184124.0,7507.37,4403.35,45959.0,6138.9,8214.0,431.0,6.73351862390982,752928.0,11532.0,149544.0,372.0,ELO,France,PwC & KPMG,Food Retailers & Distributors,,,5.308922248050227,8.706089374551933,22.305620125567557,1.1704068996980297,0.0182852822660539,9040.0,5278.0,8378.0,1144.0,7173.0,22612.0,2089.0,10105.0,1511.0,9734.0,3756.0,14119.0,0.0952190353806128,0.0555935916746542,0.0882461369932272,0.0120498425304669,0.0755537766355238,0.2381739854011523,0.0220036023130641,0.1064367646594128,0.0159154825730205,0.1025289923003191,0.0395622452311484,0.1487165443073974,0.0,0.0
FR001400J770,1009.0,1148.0,658.0,204.0,649483.0,98616.0,3143.06,3023.03,23619.0,2991.5,5282.0,136.0,2.6203360523106447,344080.0,35530.0,64260.0,170.0,Air France-KLM,France,KPMG & PwC,Airlines,2208946443.5,2.0,5.115802709499473,5.820556501987507,26.780644114545307,0.6895432789810984,0.0132855523054608,2222.0,1916.0,6795.0,1361.0,5311.0,10318.0,1858.0,8319.0,1801.0,2274.0,747.0,4969.0,0.0463970265811947,0.0400075170700131,0.1418846964982982,0.0284187007997327,0.1108976634440709,0.2154475788770332,0.0387964335678937,0.1737069595539871,0.0376062308158109,0.0474828255830949,0.0155979202772963,0.1037564469315737,0.0,0.0
GB0000784164,491.0,627.0,735.0,145.0,360134.0,53961.0,1848.73,203.12,12843.0,1687.8,1162.0,37.0,0.2417357097704683,167992.0,3071.0,9877.0,83.0,Barclays Bank,United Kingdom,KPMG,Commercial Banks,,,4.549582105594782,5.809751487185189,10.767035451529807,0.3428401994032727,0.0022399113227188,1965.0,1185.0,2890.0,542.0,2868.0,9502.0,1080.0,4197.0,161.0,302.0,226.0,3224.0,0.0698244616587307,0.0421078814583185,0.1026934830502451,0.0192594698315684,0.1019117333522848,0.3376448013645086,0.0383768033544168,0.1491365219245256,0.0057209864259825,0.0107312913083647,0.0080307014426835,0.1145618648283704,0.0,0.0
GB00B10RZP78,656.0,1033.0,649.0,157.0,402250.0,60570.0,1793.58,-61.339999999999975,14312.0,1380.9,1844.0,54.0,1.0690755905495184,155848.0,17402.0,23254.0,77.0,Unilever,United Kingdom,KPMG,Household & Personal Products,141047086176.0,5.0,5.415222057123989,8.527323757635793,15.222057123988773,0.4457652303120356,0.0088251245711533,1517.0,1825.0,3001.0,588.0,2081.0,7369.0,779.0,3131.0,652.0,3140.0,1267.0,5577.0,0.0490509910434248,0.0590099266013515,0.0970349532770718,0.0190125133378601,0.0672874834287192,0.2382707666440327,0.0251883467520289,0.1012384001034694,0.021081902544702,0.1015294079606816,0.0409674394541986,0.180327868852459,0.0,0.0
GB00B2B0DG97,422.0,434.0,451.0,115.0,239134.0,35896.0,1065.52,-704.1999999999999,8235.0,649.2,1152.0,36.0,0.1994012894524297,70840.0,7350.0,8540.0,35.0,RELX,United Kingdom,EY,Professional & Commercial Services,84293330703.0,5.0,5.878092266547805,6.045241809672387,16.046356139959883,0.5014486293737463,0.0027774862025355,887.0,731.0,2284.0,346.0,1533.0,6530.0,571.0,2425.0,0.0,358.0,318.0,2646.0,0.0476139352622255,0.0392398947876966,0.122604541306565,0.0185731923345321,0.0822910515862365,0.3505287455043212,0.0306511353266412,0.13017338558162,0.0,0.0192173492941113,0.0170701594288474,0.1420366095872027,0.0,0.0
GB00BP6MXD84,830.0,1028.0,939.0,301.0,535141.0,81223.0,1928.61,911.35,18372.0,1756.5,2200.0,52.0,2.5101735180799287,202400.0,34300.0,44200.0,100.0,Shell,United Kingdom,EY,Oil & Gas – Exploration & Production,189496411088.0,5.0,5.109390197357891,6.32825677455893,13.542961968900435,0.3201063738103739,0.0154523565866806,3142.0,2884.0,6303.0,682.0,3663.0,8886.0,2327.0,3187.0,838.0,2649.0,1856.0,4389.0,0.0769984806155957,0.0706758809978924,0.1544625790324952,0.016713228446797,0.0897662108513454,0.2177620938097338,0.0570259275596726,0.0781012596186835,0.0205361956575013,0.0649169239817673,0.0454835073273538,0.1075577121011615,0.0,0.0
GRS245213004,1064.0,1028.0,605.0,89.0,488321.0,70822.0,3156.24,-584.26,19584.0,2452.1,1650.0,191.0,1.1701158664866416,273240.0,3780.0,21870.0,135.0,LAMDA Development,Greece,EY,Real Estate,1320954871.2,1.0,7.511790121713592,7.257631809324786,11.648922651153596,1.3484510462850523,0.0082609631646002,3431.0,2722.0,4034.0,661.0,2813.0,8184.0,1287.0,4920.0,1224.0,3361.0,1556.0,3162.0,0.0918484807923972,0.0728684245750234,0.1079908981394726,0.017695087672333,0.0753045107749966,0.2190871369294605,0.0344532191139071,0.1317092758666845,0.032766697898541,0.0899745683308794,0.04165439700174,0.0846473029045643,0.0,0.0
HRARNTRA0004,342.0,498.0,303.0,41.0,201142.0,29892.0,1047.45,-141.20999999999998,7568.0,740.1,1238.0,21.0,5.290815766676703,89056.0,1188.0,3080.0,44.0,Arena Hospitality,Croatia,Deloitte,Hotels & Lodging,163534023.51,1.0,5.72059413890004,8.329987956643919,20.70788170748026,0.3512645523885989,0.088498858669154,1064.0,322.0,1103.0,463.0,1053.0,4629.0,563.0,2447.0,216.0,918.0,845.0,1719.0,0.069352105331769,0.0209881371398774,0.0718941467865988,0.0301785947073393,0.0686351192804067,0.3017207665232694,0.0366966497197236,0.1594968061530439,0.01407899882675,0.0598357450136879,0.0550775648546473,0.1120453656628862,0.0,0.0
HRHT00RA0005,522.0,614.0,369.0,81.0,280207.0,42459.0,1455.33,-719.52,9318.0,854.0,1389.0,31.0,1.1133647150853176,103224.0,1581.0,4131.0,51.0,Hrvatski Telekom,Croatia,Deloitte,Telecommunication Services,3212176464.0,2.0,6.147106620504486,7.230504722202595,16.35695612237688,0.3650580560069714,0.0131110567263161,921.0,839.0,1859.0,343.0,1915.0,5589.0,792.0,3192.0,165.0,1802.0,356.0,2913.0,0.0445228657062747,0.0405588320603306,0.0898675432659769,0.0165812626897418,0.0925746881949144,0.2701827322827033,0.0382867639949724,0.1543072609494344,0.0079764091656192,0.0871120564633085,0.0172097070482451,0.1408198781784781,0.0,0.0
IE0004927939,687.0,656.0,440.0,112.0,325775.0,49067.0,1581.38,-1178.93,10897.0,860.8,1535.0,75.0,3.051930417588421,99176.0,3822.0,6174.0,49.0,Kingspan,Ireland,EY,Building Products & Furnishings,13258607207.0,4.0,7.000631789186214,6.684737196078831,15.641877432897877,0.7642611123565737,0.0310996231437465,1490.0,1257.0,3754.0,443.0,1932.0,5448.0,796.0,2612.0,522.0,3213.0,735.0,3262.0,0.0585139805215205,0.0493638077285579,0.1474238140119384,0.017397109644989,0.0758718190386427,0.2139491046182846,0.0312598177819666,0.1025761859880615,0.0204995287464655,0.1261781338360037,0.0288642789820923,0.1281024191014766,0.0,0.0
IE00BD6JX574,479.0,702.0,604.0,34.0,291546.0,45668.0,1810.47,-356.89000000000004,9991.0,1218.8,1371.0,59.0,8.921385748473318,143704.0,7029.0,11999.0,71.0,Glenveagh Properties,Ireland,KPMG,Home Builders,928994283.75,1.0,5.244372427082421,7.685906980818078,15.01051064202505,0.645966541122887,0.0976765541349885,857.0,917.0,2876.0,677.0,1266.0,6274.0,923.0,1673.0,576.0,2243.0,715.0,2715.0,0.0394712601326455,0.042234708916728,0.1324613117170228,0.0311809137803979,0.0583087693441414,0.2889646278555637,0.0425110537951363,0.077054163596168,0.0265291083271923,0.1033069270449521,0.0329310980103168,0.1250460574797347,0.0,0.0
IE00BF0L3536,632.0,739.0,703.0,75.0,358040.0,54690.0,1544.44,694.97,12778.0,1334.7,1437.0,107.0,18.266805809064905,157872.0,3510.0,9516.0,78.0,ALLIED IRISH BANKS PLC,Ireland,PwC,Commercial Banks,12847429936.0,4.0,5.778021576156519,6.756262570853904,13.137685134393855,0.9782409946973852,0.1670031615383516,1818.0,793.0,3172.0,712.0,4236.0,9264.0,1035.0,4089.0,66.0,279.0,309.0,2327.0,0.0646975088967971,0.028220640569395,0.11288256227758,0.0253380782918149,0.1507473309608541,0.3296797153024911,0.0368327402135231,0.1455160142348754,0.0023487544483985,0.0099288256227758,0.0109964412811387,0.0828113879003558,0.0,0.0
IT0000072618,1523.0,1368.0,1417.0,501.0,1141915.0,193936.0,8433.57,-6825.81,37479.0,4559.2,7856.0,1242.0,0.5275442555926795,477664.0,33276.0,88736.0,236.0,Intesa Sanpaolo,Italy,EY,Commercial Banks,71093989502.0,5.0,3.926553089679069,3.5269367213926244,20.254104446827817,3.2020872865275143,0.0013600988356795,7382.0,2608.0,6335.0,4667.0,8104.0,23673.0,2531.0,13075.0,403.0,4982.0,754.0,6039.0,0.0916415279381276,0.0323761995208123,0.078643874219458,0.0579370104155028,0.1006045709036286,0.2938810472608096,0.0314203071269847,0.1623154941467108,0.0050029173339292,0.0618474792993432,0.0093602969473514,0.0749692748873412,0.0,0.0
IT0003132476,880.0,1321.0,829.0,265.0,672774.0,101161.0,3331.05,-139.08999999999992,25579.0,2939.0,3436.0,67.0,0.6494906217642967,283360.0,19320.0,38780.0,140.0,Eni,Italy,PwC,Oil & Gas – Exploration & Production,41399693723.0,5.0,4.34950227854608,6.52919603404474,16.982829351232194,0.3311552871165765,0.0032101828855205,3486.0,2529.0,8110.0,1827.0,3563.0,9362.0,1555.0,5222.0,1057.0,3902.0,1602.0,8712.0,0.0684509199442339,0.0496593162762385,0.1592475504153003,0.0358748797298093,0.0699628880554519,0.1838317591847153,0.0305339014668054,0.1025389282698764,0.0207551986176291,0.0766194749347104,0.0314567910931333,0.1710683920120957,0.0,0.0
IT0003372205,716.0,628.0,399.0,65.0,479148.0,75399.0,3447.09,603.09,18193.0,3220.6,3480.0,155.0,0.8035843992133627,323840.0,12480.0,37920.0,160.0,Edison,Italy,KPMG,Electric Utilities & Power Generators,9045718724.9,3.0,4.748073581877744,4.164511465669306,23.07722914097004,1.0278650910489529,0.0053288796881481,2619.0,2008.0,4371.0,1464.0,2329.0,8657.0,875.0,3955.0,855.0,2483.0,1180.0,3912.0,0.0754581076408897,0.0578540970381468,0.1259363835426991,0.0421804771234297,0.0671026852598824,0.2494237639737236,0.0252103261495908,0.1139506741961507,0.0246340901233145,0.0715397026622104,0.0339979255503054,0.1127117667396565,0.0,0.0
IT0003856405,680.0,465.0,381.0,121.0,332177.0,51945.0,2358.77,1073.28,13609.0,2133.9,1791.0,212.0,3.1699380699401107,226688.0,9408.0,21840.0,112.0,Leonardo,Italy,EY,Aerospace & Defence,15473158157.0,4.0,6.545384541341804,4.475887958417557,17.239387814034075,2.040619886418327,0.0305124465294071,973.0,1431.0,2374.0,487.0,2058.0,5923.0,673.0,4311.0,381.0,2123.0,795.0,3242.0,0.0392798029954382,0.0577691655564975,0.095837874934399,0.0196600863913447,0.0830810221630132,0.239110249888983,0.0271688668200718,0.1740341528400145,0.0153808889427152,0.0857050583343425,0.0320939808647208,0.130878850268459,0.0,0.0
IT0004056880,770.0,587.0,553.0,144.0,344846.0,50220.0,3018.87,-355.58,14608.0,2264.7,2422.0,115.0,10.5461263878909,244904.0,11132.0,25652.0,121.0,Amplifon,Italy,KPMG,Health Care Distributors,5796303454.3,3.0,7.666268418956591,5.844285145360415,24.113898845081643,1.144962166467543,0.1049992671036529,1778.0,799.0,1649.0,605.0,3530.0,7193.0,1381.0,5254.0,184.0,694.0,346.0,3064.0,0.0671526230313102,0.0301771348717755,0.0622804698417494,0.0228500207727461,0.1333232616988329,0.2716697511047324,0.0521584771688635,0.1984363787438154,0.0069494278052649,0.0262114287872493,0.0130679457642482,0.1157230804094119,0.0,0.0
IT0004176001,1615.0,1545.0,1094.0,324.0,845568.0,126839.0,6215.17,3075.04,34221.0,5001.9,4929.0,82.0,12.363435404998118,607200.0,8100.0,97800.0,300.0,Prysmian,Italy,EY,Electrical & Electronic Equipment,18313935398.0,4.0,6.36633842903208,6.0903980636870365,19.43014372551029,0.3232444279756226,0.0487367268939289,4728.0,3489.0,8032.0,1249.0,6650.0,14593.0,2546.0,8221.0,1058.0,4771.0,1914.0,6991.0,0.0735967124311198,0.0543102643130662,0.1250272407459294,0.0194421095233647,0.1035148345319261,0.2271566887705862,0.0396313937922231,0.1279692413063105,0.0164689766819214,0.0742660564739578,0.0297935929765573,0.1088228884530369,0.0,0.0
IT0005239360,2260.0,1165.0,1237.0,495.0,1009375.0,164705.0,6505.21,-5783.46,33796.0,3324.1,8227.0,214.0,0.3349734424547363,376464.0,25482.0,59892.0,186.0,UniCredit,Italy,KPMG,Commercial Banks,61872299151.0,5.0,6.860751039737712,3.536626089068334,24.97495522297441,0.6496463373910931,0.0010168891122149,7507.0,3135.0,9126.0,1707.0,5737.0,20028.0,2736.0,12514.0,380.0,4894.0,1243.0,5588.0,0.1006367719016019,0.0420269455057309,0.1223406394530464,0.0228835712849386,0.0769086399892754,0.2684898451638849,0.0366780615322742,0.1677592331925732,0.0050941752128158,0.0656076144513707,0.0166633152356056,0.0749111870768818,0.0,0.0
